epoch,loss,rs_mean,qos_violation_mean,outage_proxy_mean,ee_mean,lr,sec
41,0.15015067898331244,0.014387211655258742,0.0,0.8607752631229857,0.004235595383036397,0.00023329462602320581,12.505515575408936
42,0.14957858866617724,0.014689232980996897,0.0,0.8602171110594931,0.00430987861109367,0.00021152578586704047,12.383173704147339
43,0.15054861461869412,0.01413901311868542,0.0,0.8608487877377703,0.004126266541524707,0.00019054763348021623,12.428637504577637
44,0.15067627747183196,0.014099171574285823,0.0,0.8612192271311591,0.004188138073028654,0.00017041766852025328,12.404376983642578
45,0.15174887489321773,0.013493057640660996,0.0,0.8619193681544322,0.003954155919497505,0.00015119106582188823,12.410162687301636
46,0.14960576110502327,0.014674069876788133,0.0,0.8602530291658238,0.004337431764588674,0.00013292052416669423,12.559613943099976
47,0.15210194313224473,0.013312038895207417,0.0,0.8623297658800347,0.00395955300047969,0.00011565612183937768,12.483160018920898
48,0.1502742171973173,0.014304688737334233,0.0,0.8607663606390631,0.004220247591602749,9.944517936668404e-05,12.556466579437256
49,0.14995833028085026,0.014478389583692346,0.0,0.8605006973436273,0.004242283111599075,8.43321298151221e-05,12.631263732910156
50,0.1499091874510964,0.014525394105973184,0.0,0.8606195688430517,0.004266382777684901,7.035839700301757e-05,12.436228275299072
51,0.15070210954894317,0.014068030268743167,0.0,0.8611372709274292,0.004233027028187026,5.756228196070612e-05,12.548797607421875
52,0.15020585316090496,0.014363854719265457,0.0,0.8608564171323015,0.004196514914633974,4.597885795007173e-05,12.449197053909302
53,0.15022650983847358,0.014327463376529313,0.0,0.8606984229541264,0.0042198316647035,3.563987433117371e-05,12.509451627731323
54,0.15062219815248726,0.014109564172833825,0.0,0.8610189608269674,0.004172510389738035,2.6573669539457213e-05,12.50493860244751
55,0.15050439146901567,0.014170687800926642,0.0,0.8608874545141232,0.0041707068859568475,1.8805093412072372e-05,12.51944637298584
56,0.15166515853553098,0.013517303526581101,0.0,0.8617258608524053,0.004040615526273494,1.23554390761972e-05,12.59775424003601
57,0.14859286723144216,0.015253392942191302,0.0,0.8595730649547343,0.004416593092904017,7.242384586056333e-06,12.54157280921936
58,0.14978577174886237,0.014615853934159897,0.0,0.8606370683828014,0.004178644216660963,3.479944468603207e-06,12.6321280002594
59,0.15134049542933886,0.013717015906470995,0.0,0.861574174710578,0.003988189623840384,1.0784313106757673e-06,12.521538019180298
60,0.15144450305475413,0.013649060887855374,0.0,0.8615963284406194,0.004011750594934495,4.4427492912724736e-08,12.498606204986572
